loc.	Chm 1	Chm 2	Chm 3	Chm 4	Chm 5	Chm 6	Chm 7	Chm 8	Chm 9	Chm 10
	236	1.70	.00	.00	.00	.00	.00	.00	.00	.00	.00
	237	1.54	.00	.00	.00	.00	.00	.00	.00	.00	.00
	238	1.36	.00	.00	.00	.00	.00	.00	.00	.00	.00
	239	1.18	.00	.00	.00	.00	.00	.00	.00	.00	.00
	240	.99	.00	.00	.00	.00	.00	.00	.00	.00	.00
	241	.82	.00	.00	.00	.00	.00	.00	.00	.00	.00
	242	.91	.00	.00	.00	.00	.00	.00	.00	.00	.00
	243	.70	.00	.00	.00	.00	.00	.00	.00	.00	.00
	244	.52	.00	.00	.00	.00	.00	.00	.00	.00	.00
	245	.37	.00	.00	.00	.00	.00	.00	.00	.00	.00
	246	.27	.00	.00	.00	.00	.00	.00	.00	.00	.00
	247	.21	.00	.00	.00	.00	.00	.00	.00	.00	.00
	248	.19	.00	.00	.00	.00	.00	.00	.00	.00	.00
	249	.11	.00	.00	.00	.00	.00	.00	.00	.00	.00
	250	.16	.00	.00	.00	.00	.00	.00	.00	.00	.00
	251	.22	.00	.00	.00	.00	.00	.00	.00	.00	.00
	252	.29	.00	.00	.00	.00	.00	.00	.00	.00	.00
	253	.33	.00	.00	.00	.00	.00	.00	.00	.00	.00
	254	.39	.00	.00	.00	.00	.00	.00	.00	.00	.00
	255	.47	.00	.00	.00	.00	.00	.00	.00	.00	.00
	256	.57	.00	.00	.00	.00	.00	.00	.00	.00	.00
	257	.69	.00	.00	.00	.00	.00	.00	.00	.00	.00
	258	.82	.00	.00	.00	.00	.00	.00	.00	.00	.00
	259	.95	.00	.00	.00	.00	.00	.00	.00	.00	.00
	260	1.08	.00	.00	.00	.00	.00	.00	.00	.00	.00
	261	1.19	.00	.00	.00	.00	.00	.00	.00	.00	.00
	262	1.29	.00	.00	.00	.00	.00	.00	.00	.00	.00
	263	1.36	.00	.00	.00	.00	.00	.00	.00	.00	.00
	264	1.41	.00	.00	.00	.00	.00	.00	.00	.00	.00
	265	1.43	.00	.00	.00	.00	.00	.00	.00	.00	.00
	266	2.92	.00	.00	.00	.00	.00	.00	.00	.00	.00
	267	2.77	.00	.00	.00	.00	.00	.00	.00	.00	.00
