Nr	Group	Position	Locus	LOD	# Iter.	mu_A	mu_H	mu_B	Variance	% Expl.	Additive	Cofactor
297	3	65.2		0.02	4	21.8473	21.8076	21.768	2.44301	0	0.0396712
298	3	65.3	FD.98C	0.02	4	21.8477	21.8076	21.7675	2.44297	0	0.0400919
299	3	66.3		0.05	4	21.8673	21.8055	21.7437	2.44091	0	0.0618065
300	3	67.3		0.09	4	21.8881	21.8034	21.7186	2.43797	0.1	0.0847444
301	3	68.3		0.14	4	21.9092	21.8015	21.6938	2.43423	0.1	0.10771
302	3	69.3		0.2	4	21.9292	21.7999	21.6705	2.42993	0.2	0.129354
303	3	70.3		0.27	4	21.9471	21.7986	21.6501	2.42539	0.2	0.148455
304	3	71.3		0.34	4	21.9619	21.7978	21.6336	2.42098	0.3	0.164146
305	3	72.3		0.41	4	21.9733	21.7973	21.6213	2.41702	0.3	0.175998
306	3	72.9	AD.182C	0.45	4	21.9785	21.7972	21.616	2.41495	0.4	0.181238
307	3	73.9		0.39	4	21.9728	21.7989	21.625	2.41819	0.3	0.173903
308	3	74.9		0.32	4	21.9613	21.8009	21.6405	2.42267	0.3	0.160442
309	3	75.9		0.24	4	21.9443	21.8031	21.662	2.42791	0.2	0.141136
